Open_Closed,WhoAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,adults,5400,0.014,0.119,1,0,5,5,6,1,0.5,0.552186,0.02263,0.565256
open,adults,5400,0.014,0.119,1,0,5,5,7,2,0.5,0.552634,0.079256,0.570594
open,adults,5400,0.014,0.119,1,0,5,5,8,3,0.5,0.600002,0.163212,0.609894
open,adults,5400,0.014,0.119,1,0,5,5,9,4,0.5,0.589926,0.266174,0.598866
open,adults,5400,0.014,0.119,1,0,5,5,10,5,0.5,0.664202,0.417582,0.665712
open,adults,5400,0.014,0.119,1,0,5,5,11,6,0.5,0.68881,0.510238,0.68712
open,adults,5400,0.014,0.119,1,0,5,5,12,7,0.5,0.753994,0.61447,0.747354
open,adults,5400,0.014,0.119,1,0,5,5,13,8,0.5,0.768938,0.693032,0.764906
open,adults,5400,0.014,0.119,1,0,5,5,14,9,0.5,0.81153,0.742856,0.809436
open,adults,5400,0.014,0.119,1,0,5,5,15,10,0.5,0.834404,0.783734,0.82525
open,adults,5400,0.014,0.119,1,0,5,5,16,11,0.5,0.87906,0.837004,0.86855
open,adults,5400,0.014,0.119,1,0,5,5,17,12,0.5,0.90059,0.872492,0.899158
open,adults,5400,0.014,0.119,1,0,5,5,18,13,0.5,0.908134,0.88876,0.895898
open,adults,5400,0.014,0.119,1,0,5,5,19,14,0.5,0.932634,0.905672,0.92736
open,adults,5400,0.014,0.119,1,0,5,5,20,15,0.5,0.93538,0.915864,0.926792
open,adults,5400,0.014,0.119,1,0,5,5,21,16,0.5,0.955848,0.933608,0.942608
open,adults,5400,0.014,0.119,1,0,5,5,22,17,0.5,0.949616,0.936368,0.9378
open,adults,5400,0.014,0.119,1,0,5,5,23,18,0.5,0.955348,0.94022,0.94497
open,adults,5400,0.014,0.119,1,0,5,5,24,19,0.5,0.962446,0.951638,0.950936
open,adults,5400,0.014,0.119,1,0,5,5,25,20,0.5,0.96221,0.951082,0.95129
open,adults,5400,0.014,0.119,1,0,5,5,26,21,0.5,0.969074,0.95771,0.955898
open,adults,5400,0.014,0.119,1,0,5,5,0,-5,0.55,0.501786,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,5,5,1,-4,0.55,0.598812,0.13071,0.571392
open,adults,5400,0.014,0.119,1,0,5,5,2,-3,0.55,0.641074,0.024756,0.57456
open,adults,5400,0.014,0.119,1,0,5,5,3,-2,0.55,0.635766,0.007062,0.56529
open,adults,5400,0.014,0.119,1,0,5,5,4,-1,0.55,0.59083,0.003306,0.544146
open,adults,5400,0.014,0.119,1,0,5,5,5,0,0.55,0.565656,0.004766,0.52856
open,adults,5400,0.014,0.119,1,0,5,5,6,1,0.55,0.565096,0.02399,0.540094
open,adults,5400,0.014,0.119,1,0,5,5,7,2,0.55,0.584638,0.079632,0.559362
open,adults,5400,0.014,0.119,1,0,5,5,8,3,0.55,0.597658,0.156412,0.567342
open,adults,5400,0.014,0.119,1,0,5,5,9,4,0.55,0.644854,0.30898,0.621088
open,adults,5400,0.014,0.119,1,0,5,5,10,5,0.55,0.671816,0.404066,0.65424
open,adults,5400,0.014,0.119,1,0,5,5,11,6,0.55,0.71493,0.530038,0.694996
open,adults,5400,0.014,0.119,1,0,5,5,12,7,0.55,0.770412,0.636888,0.753408
open,adults,5400,0.014,0.119,1,0,5,5,13,8,0.55,0.814432,0.730412,0.797624
open,adults,5400,0.014,0.119,1,0,5,5,14,9,0.55,0.841246,0.777174,0.81754
open,adults,5400,0.014,0.119,1,0,5,5,15,10,0.55,0.867594,0.82554,0.851438
open,adults,5400,0.014,0.119,1,0,5,5,16,11,0.55,0.89457,0.859732,0.876536
